"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_nirs","height_1st_branch","frogskin1_5","vigor1_5","lodging1_3","planted_number_plot","plant_type","harvest_number","mites_3mon","root_skin_color1_3","root_type1_5","root_rot_number","germinated_number_plot","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc"
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_COL2212_369",1,369,12,16,"test"," (Operator: lizbethpino, Time: )","COL2212","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,4,NA,45,1,3,1,5,3,2,NA,3,NA,9,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_COL2215_409",1,409,13,25,"test"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.61122068149407,25.4816882604606,1.003136,0.4236857,4,37.6713333,55,1,3,1,5,5,2,2,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia","COL-40","202258DVGST_ciat_rep1_COL40_807",1,807,26,26,"test"," (Operator: lizbethpino, Time: )","COL40","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.6972127,0.0888358,3,36.3960457,60,1,2,1,5,4,2,NA,3,5,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_COL764_680",1,680,22,25,"test"," (Operator: lizbethpino, Time: )","COL764","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.9238151,1.0721418,4,41.7133446,40,5,4,1,5,4,2,NA,NA,5,0,5,NA,NA,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_CR63_308",1,308,10,13,"test"," (Operator: lizbethpino, Time: )","CR63","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.9886824,1.3703781,2,35.4980011,85,1,3,1,5,5,2,NA,3,3,9,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_CUB46_319",1,319,10,2,"test"," (Operator: lizbethpino, Time: )","CUB46","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.9203393,0.893546,3,38.4071693,75,1,3,1,5,3,2,NA,1,3,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13168B-11_256",1,256,8,1,"test"," (Operator: lizbethpino, Time: )","GM13168B-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.10742782350425,22.3539479976843,0.3772596,0.0155346,3,36.0382881,75,1,3,1,5,3,2,NA,2,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13168B-13_674",1,674,22,31,"test"," (Operator: lizbethpino, Time: )","GM13168B-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.94578839300464,18.5291826957117,0.4845599,0.5155823,2,39.7258186,45,1,4,1,5,5,2,NA,3,3,5,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13168B-16_321",1,321,11,1,"test"," (Operator: lizbethpino, Time: )","GM13168B-16","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.97427302210231,25.9858828659417,0.1587318,0.1334288,3,35.003727,80,1,3,1,5,4,2,NA,2,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13168B-17_96",1,96,3,32,"test"," (Operator: lizbethpino, Time: )","GM13168B-17","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.91366906474819,26.7535971223022,NA,NA,3,35.9718742,50,1,4,1,5,4,2,NA,3,2,14,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13168B-19_446",1,446,14,3,"test"," (Operator: lizbethpino, Time: )","GM13168B-19","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.2734163,NA,4,44.5328407,40,1,3,1,5,5,2,NA,3,4,4,4,NA,1,NA,80
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13168B-20_568",1,568,18,9,"test"," (Operator: lizbethpino, Time: )","GM13168B-20","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.33242,NA,3,38.0814934,135,1,4,1,5,3,2,2,2,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13168B-21_141",1,141,5,13,"test"," (Operator: lizbethpino, Time: )","GM13168B-21","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.5724609,0.3178143,3,38.6027031,80,1,2,1,5,3,2,4,2,4,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13168B-22_578",1,578,19,2,"test"," (Operator: lizbethpino, Time: )","GM13168B-22","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,3,35.9551506,40,1,4,1,5,5,2,3,3,4,15,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13168B-23_264",1,264,9,8,"test"," (Operator: lizbethpino, Time: )","GM13168B-23","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.40743734842361,25.9258450042605,NA,NA,3,31.6253796,80,1,3,1,5,4,2,2,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13625B-10_137",1,137,5,9,"test"," (Operator: lizbethpino, Time: )","GM13625B-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",11.3900219642297,43.7401945403201,0.9895632,0.5383442,3,41.6316299,35,1,3,1,5,5,2,NA,3,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13625B-6_368",1,368,12,17,"test"," (Operator: lizbethpino, Time: )","GM13625B-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.32095199795268,16.9487807553102,0.7186179,0.3446997,4,43.2436371,70,1,3,1,5,4,2,NA,3,2,3,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13625B-7_260",1,260,9,4,"test"," (Operator: lizbethpino, Time: )","GM13625B-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.60405156537755,23.31737262124,2.2979708,1.7638367,3,42.955265,25,1,4,1,5,3,2,NA,3,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13625B-8_58",1,58,2,7,"test"," (Operator: lizbethpino, Time: )","GM13625B-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.91157976740303,32.6553892382171,0.8970086,0.6760656,3,40.8731918,50,1,2,1,5,5,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13625B-9_500",1,500,16,13,"test"," (Operator: lizbethpino, Time: )","GM13625B-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",14.3917392707325,37.2055501774766,1.5498735,0.9476904,5,40.8871155,55,1,4,1,5,4,2,NA,1,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-10_602",1,602,19,26,"test"," (Operator: lizbethpino, Time: )","GM13676B-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",14.0696127179775,27.2778205756706,0.7532332,0.4580705,3,41.0524292,75,1,3,1,5,5,2,NA,3,3,6,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-11_281",1,281,9,25,"test"," (Operator: lizbethpino, Time: )","GM13676B-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.47745479514762,14.6486610208286,1.032205,0.6254743,3,41.4572868,35,1,3,1,5,4,2,NA,3,3,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-12_784",1,784,25,16,"test"," (Operator: lizbethpino, Time: )","GM13676B-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.4432634,0.0616761,3,40.5336494,45,1,4,1,5,5,2,NA,3,4,6,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-13_854",1,854,27,22,"test"," (Operator: lizbethpino, Time: )","GM13676B-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",10.7131435881036,18.4521905980172,0.4691875,0.2916875,3,43.7623596,70,1,4,1,5,4,2,NA,3,3,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-14_257",1,257,9,1,"test"," (Operator: lizbethpino, Time: )","GM13676B-14","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",21.8144161885037,57.3048585882593,0.4053882,0.1213203,3,37.9921837,35,1,3,1,5,5,NA,3,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-15_120",1,120,4,9,"test"," (Operator: lizbethpino, Time: )","GM13676B-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",2.84848057533669,4.62173024042869,0.3454365,0.2664991,3,34.9790497,35,1,4,1,5,4,2,3,3,3,6,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-16_362",1,362,12,23,"test"," (Operator: lizbethpino, Time: )","GM13676B-16","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",11.0845129059117,28.0703580349709,0.4573704,0.1136673,3,39.4071159,55,1,3,1,5,4,2,2,3,3,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-2_763",1,763,24,6,"test"," (Operator: lizbethpino, Time: )","GM13676B-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",11.7504643141417,28.8538073759618,0.6455874,NA,0,37.2322273,215,1,3,1,5,4,2,NA,3,3,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-3_700",1,700,22,5,"test"," (Operator: lizbethpino, Time: )","GM13676B-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.92251794782,10.8299772369112,0.6180851,0.4821909,5,35.5736122,35,1,4,1,5,4,2,3,3,2,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-4_377",1,377,12,8,"test"," (Operator: lizbethpino, Time: )","GM13676B-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.7485679,0.321051,5,40.0720978,30,1,4,1,5,4,2,2,3,3,9,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-5_460",1,460,15,12,"test"," (Operator: lizbethpino, Time: )","GM13676B-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.91564690507309,13.6895568492337,0.7538652,0.490421,5,37.3252678,45,1,3,1,5,5,2,NA,3,4,7,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-6_223",1,223,7,31,"test"," (Operator: lizbethpino, Time: )","GM13676B-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.1040268456376,5.93540268456377,1.0255178,0.4328892,3,37.3717155,30,1,4,1,5,4,2,NA,3,2,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-8_34",1,34,2,31,"test"," (Operator: lizbethpino, Time: )","GM13676B-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.5410057374283,17.5497806277422,0.2765301,NA,3,37.2447662,100,1,4,1,5,5,2,NA,3,3,17,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13676B-9_214",1,214,7,22,"test"," (Operator: lizbethpino, Time: )","GM13676B-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.2421944,1.0359972,3,41.230011,80,1,3,1,5,4,2,NA,3,3,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-10_433",1,433,14,16,"test"," (Operator: lizbethpino, Time: )","GM13677A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.07881327682269,12.9768084194485,0.4364547,0.146725,6,36.4546318,40,1,3,1,5,4,2,NA,3,3,9,4,NA,2,NA,80
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-11_506",1,506,16,7,"test"," (Operator: lizbethpino, Time: )","GM13677A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",31.8655319749991,51.5802111656485,1.0548754,0.2322692,5,38.4631729,45,1,2,1,5,5,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-12_620",1,620,20,21,"test"," (Operator: lizbethpino, Time: )","GM13677A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.0455856,0.3289764,0,42.8345413,250,1,4,1,5,5,2,NA,3,4,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-13_542",1,542,17,30,"test"," (Operator: lizbethpino, Time: )","GM13677A-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.94105468274265,9.56521739130434,0.94524,0.7060763,4,35.5976677,40,1,3,1,5,4,2,NA,3,3,12,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-14_283",1,283,9,27,"test"," (Operator: lizbethpino, Time: )","GM13677A-14","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.6892098,0.5918301,3,41.4640312,35,1,4,1,5,5,2,NA,3,3,14,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-15_478",1,478,15,30,"test"," (Operator: lizbethpino, Time: )","GM13677A-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",2.38608919658673,3.11383030107875,0.216113,NA,6,35.6499672,30,1,4,1,5,5,2,NA,3,2,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-2_441",1,441,14,8,"test"," (Operator: lizbethpino, Time: )","GM13677A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.6542868,0.4625788,3,40.6902618,20,1,4,1,5,5,2,NA,3,4,4,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-3_849",1,849,27,17,"test"," (Operator: lizbethpino, Time: )","GM13677A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.3126106,0.2518101,3,38.4808884,30,1,4,1,5,4,2,NA,3,4,12,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-4_457",1,457,15,9,"test"," (Operator: lizbethpino, Time: )","GM13677A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.79203577153462,12.9868668972693,0.3144845,0.1518775,5,35.8490829,40,1,4,1,5,5,2,NA,3,4,15,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-5_336",1,336,11,16,"test"," (Operator: lizbethpino, Time: )","GM13677A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.53000053620261,9.73743945378826,0.9763928,0.3023068,4,36.0476952,40,1,4,1,5,4,2,NA,3,2,19,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-6_175",1,175,6,18,"test"," (Operator: lizbethpino, Time: )","GM13677A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.1912529,0.0884464,3,41.9176941,35,1,3,1,5,5,2,NA,3,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-7_696",1,696,22,9,"test"," (Operator: lizbethpino, Time: )","GM13677A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.36244680175314,21.4920917233056,0.8496343,0.5296333,4,40.92173,25,1,5,1,5,5,2,2,3,3,3,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-8_126",1,126,4,3,"test"," (Operator: lizbethpino, Time: )","GM13677A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.43617978074333,8.2768176183184,0.5869718,0.3000383,3,40.661129,25,1,4,1,5,4,2,NA,3,2,9,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13677A-9_390",1,390,13,6,"test"," (Operator: lizbethpino, Time: )","GM13677A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.45162894802287,6.49092265605571,0.8872702,0.366522,4,38.3443146,45,1,3,1,5,4,2,NA,3,3,4,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13860A-10_386",1,386,13,2,"test"," (Operator: lizbethpino, Time: )","GM13860A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.1225321,1.1955088,2,42.6957397,115,1,3,1,5,4,2,NA,1,4,3,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13860A-1_119",1,119,4,10,"test"," (Operator: lizbethpino, Time: )","GM13860A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,3.615716,1.9801242,3,42.0754204,20,1,3,1,5,5,2,NA,2,4,5,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13860A-11_285",1,285,9,29,"test"," (Operator: lizbethpino, Time: )","GM13860A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.6560125,1.4108132,3,42.0927429,40,1,3,1,5,5,2,NA,1,4,11,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13860A-12_834",1,834,27,2,"check"," (Operator: lizbethpino, Time: )","GM13860A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",11.5967177435958,23.1787300373519,3.6025994,2.2770629,1,41.1159134,40,1,3,1,5,5,2,NA,1,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13860A-13_190",1,190,6,3,"test"," (Operator: lizbethpino, Time: )","GM13860A-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,3.7711067,2.1111424,4,39.5248718,45,1,3,1,5,5,2,NA,1,4,2,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13860A-14_201",1,201,7,9,"test"," (Operator: lizbethpino, Time: )","GM13860A-14","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.13517066117514,10.2703413223503,NA,NA,2,40.6342087,95,1,4,1,5,2,2,NA,1,3,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13860A-15_134",1,134,5,6,"test"," (Operator: lizbethpino, Time: )","GM13860A-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.4093683,1.2799615,3,38.6492996,35,1,3,1,5,5,2,NA,1,3,0,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM13860A-2_168",1,168,6,25,"test"," (Operator: lizbethpino, Time: )","GM13860A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,3,NA,30,1,3,1,5,4,2,2,1,5,15,5,NA,4,NA,100
