"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_12mon","WAB_30min_12mon","branch_angle","branch_number","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13195A-3_680",2,680,9,40,"test"," (Operator: lizbethpino, Time: )","GM13195A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,31.12624745,NA,205,12.91208791,4,100,12.9120879120879,4.01904843447802,4.7,NA,4,1,NA,6,4,4,4,205,30,4,3,1,4,2,3750,323,NA,4,2,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13195A-4_722",2,722,10,47,"test"," (Operator: lizbethpino, Time: )","GM13195A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,4,NA,34.53019526,NA,110,21.42857143,4,100,21.4285714285714,7.39932755571429,7.8,NA,5,1,NA,12,8,4,1,240,20,4,3,1,3,2,4800,498,NA,4,2,3,3,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13195A-6_536",2,536,4,41,"test"," (Operator: lizbethpino, Time: )","GM13195A-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,5,NA,31.61584071,NA,110,26.78571429,4,100,26.7857142857143,8.46852876160714,9.75,NA,5,1,NA,9,10,4,2,260,20,4,3,1,4,1,3100,275,NA,4,2,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13195A-7_733",2,733,10,36,"test"," (Operator: lizbethpino, Time: )","GM13195A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,33.43991935,NA,180,7.554945055,4,75,7.55494505494506,2.52636753331044,2.75,NA,2,2,NA,7,2,4,4,180,20,2,3,1,4,1,1650,162,NA,3,1,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13216A-1_664",2,664,8,41,"test"," (Operator: lizbethpino, Time: )","GM13216A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,4,NA,30.56423651,NA,115,29.12087912,4,100,29.1208791208791,8.9005743682967,10.6,NA,5,1,NA,16,8,4,4,220,40,4,3,1,3,2,4750,395,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13216A-2_653",2,653,8,52,"test"," (Operator: lizbethpino, Time: )","GM13216A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,31.36801948,NA,245,25.96153846,4,100,25.9615384615385,8.14362044192308,9.45,NA,3,1,NA,17,8,4,3,245,70,4,3,1,3,1,4050,354,NA,4,1,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13216A-4_439",2,439,1,55,"test"," (Operator: lizbethpino, Time: )","GM13216A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,3,NA,35.16969428,NA,95,27.06043956,4,100,27.0604395604396,9.51707386423077,9.85,NA,5,1,NA,13,10,4,4,280,60,4,3,1,4,2,3150,337,NA,4,1,3,2,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13216A-5_592",2,592,6,49,"test"," (Operator: lizbethpino, Time: )","GM13216A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,31.63633467,NA,310,28.2967033,4,100,28.2967032967033,8.95203975552198,10.3,NA,5,1,NA,8,10,4,3,310,30,4,3,1,4,1,4650,413,NA,4,2,2,4,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13217A-10_590",2,590,6,51,"test"," (Operator: lizbethpino, Time: )","GM13217A-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,34.9966128,NA,300,21.42857143,4,100,21.4285714285714,7.49927417142857,7.8,NA,5,1,NA,11,16,4,2,300,40,4,3,3,4,1,3600,382,NA,4,NA,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13217A-1_606",2,606,6,35,"test"," (Operator: lizbethpino, Time: )","GM13217A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,35.35058997,NA,135,31.86813187,4,100,31.8681318681319,11.2655726278022,11.6,NA,5,1,NA,12,8,4,3,210,40,4,3,1,3,1,3800,410,NA,4,1,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13217A-3_651",2,651,8,54,"test"," (Operator: lizbethpino, Time: )","GM13217A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,60,2,NA,33.54916307,NA,155,42.30769231,4,100,42.3076923076923,14.1938766834615,15.4,NA,5,1,NA,16,12,4,2,300,60,4,3,1,2,2,4375,432,NA,4,2,3,3,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13217A-5_564",2,564,5,52,"test"," (Operator: lizbethpino, Time: )","GM13217A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,1,NA,34.08906175,NA,180,51.51098901,4,100,51.510989010989,17.5596128519918,18.75,NA,5,1,NA,22,16,4,2,400,60,4,3,2,2,2,4650,472,NA,4,2,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13217A-6_748",2,748,11,44,"test"," (Operator: lizbethpino, Time: )","GM13217A-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,5,NA,36.88047587,NA,135,9.615384615,4,25,9.61538461538462,3.54619960288462,3.5,NA,5,2,NA,15,10,4,4,360,60,1,3,1,3,2,3350,387,NA,1,1,3,3,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13217A-7_781",2,781,12,52,"test"," (Operator: lizbethpino, Time: )","GM13217A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,32.07469438,NA,300,26.64835165,4,100,26.6483516483516,8.54737734851648,9.7,NA,5,1,NA,14,8,4,3,300,60,4,3,1,3,2,4050,369,NA,4,2,2,4,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13217A-9_473",2,473,2,40,"test"," (Operator: lizbethpino, Time: )","GM13217A-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,8,NA,35.00507745,NA,250,46.15384615,4,100,46.1538461538462,16.1561895923077,16.8,NA,5,1,NA,18,10,4,1,250,50,4,3,1,3,2,4550,483,NA,4,1,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13223A-1_448",2,448,1,64,"test"," (Operator: lizbethpino, Time: )","GM13223A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,32.2630123,NA,125,32.14285714,4,100,32.1428571428571,10.3702539535714,11.7,NA,5,1,NA,21,10,4,2,250,20,4,3,1,2,3,4300,396,NA,4,3,3,3,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13223A-2_616",2,616,7,40,"test"," (Operator: lizbethpino, Time: )","GM13223A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,31.10979644,NA,180,10.85164835,4,50,10.8516483516484,3.37592571258242,3.95,NA,2,1,NA,6,3,4,5,180,20,2,3,1,3,1,2150,185,NA,2,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13223A-3_602",2,602,6,39,"test"," (Operator: lizbethpino, Time: )","GM13223A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,1,NA,33.9048995,NA,125,31.18131868,4,100,31.1813186813187,10.5719947616758,11.35,NA,5,1,NA,7,10,4,2,240,30,4,3,1,3,1,4425,445,NA,4,2,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-10_732",2,732,10,37,"test"," (Operator: lizbethpino, Time: )","GM13233B-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,3,NA,35.60727377,NA,130,38.18681319,4,100,38.1868131868132,13.597283115467,13.9,NA,5,1,NA,21,10,4,1,250,40,4,3,1,2,2,4900,535,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-11_615",2,615,7,39,"test"," (Operator: lizbethpino, Time: )","GM13233B-11","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,60,3,NA,33.00590433,NA,140,27.1978022,4,100,27.1978021978022,8.97688057326923,9.9,NA,5,1,NA,16,8,4,2,350,30,4,3,1,3,1,3700,355,NA,4,2,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-1_672",2,672,8,33,"test"," (Operator: lizbethpino, Time: )","GM13233B-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,34.04159054,NA,145,37.77472527,4,100,37.7747252747253,12.8591173056319,13.75,NA,5,1,NA,18,10,4,1,260,60,4,3,1,2,2,4750,481,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-2_752",2,752,11,48,"test"," (Operator: lizbethpino, Time: )","GM13233B-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,2,NA,37.01044637,NA,130,32.28021978,4,100,32.2802197802198,11.9470534298764,11.75,NA,5,1,NA,10,8,4,3,230,20,4,3,1,4,3,3650,424,NA,4,3,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-3_694",2,694,9,54,"test"," (Operator: lizbethpino, Time: )","GM13233B-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,35.39928292,NA,260,42.58241758,4,100,42.5824175824176,15.0738704741758,15.5,NA,5,1,NA,30,10,4,3,260,50,4,3,1,2,1,4300,465,NA,4,3,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-4_504",2,504,3,56,"test"," (Operator: lizbethpino, Time: )","GM13233B-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,35.81366968,NA,140,37.22527473,4,100,37.2252747252747,13.3317369275824,13.55,NA,5,1,NA,24,8,4,2,290,30,4,3,1,2,2,4600,507,NA,4,1,3,2,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-5_569",2,569,5,57,"test"," (Operator: lizbethpino, Time: )","GM13233B-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,5,NA,32.24515419,NA,130,30.35714286,4,100,30.3571428571429,9.78870752196429,11.05,NA,5,1,NA,28,12,4,2,345,20,4,NA,1,4,3,4750,437,NA,4,3,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-6_824",2,824,13,56,"test"," (Operator: lizbethpino, Time: )","GM13233B-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,4,NA,35.62906555,NA,140,49.31318681,4,100,49.3131868131868,17.5698276544643,17.95,NA,5,1,NA,30,8,4,2,260,60,4,3,1,3,3,4950,541,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-7_465",2,465,2,48,"test"," (Operator: lizbethpino, Time: )","GM13233B-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,2,NA,36.46453362,NA,140,35.57692308,4,100,35.5769230769231,12.9729590763462,12.95,NA,5,1,NA,20,12,4,2,310,50,4,3,1,3,1,2600,295,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-8_552",2,552,5,40,"test"," (Operator: lizbethpino, Time: )","GM13233B-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,1,NA,34.53019526,NA,160,34.06593407,4,100,34.0659340659341,11.7630335501099,12.4,NA,5,1,NA,12,12,4,1,320,60,4,3,2,3,3,4800,498,NA,4,3,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13233B-9_676",2,676,9,36,"test"," (Operator: lizbethpino, Time: )","GM13233B-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,85,1,NA,36.52590856,NA,160,37.22527473,4,100,37.2252747252747,13.5968698073626,13.55,NA,5,1,NA,17,10,4,2,255,50,4,3,1,2,2,3850,438,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-10_440",2,440,1,56,"test"," (Operator: lizbethpino, Time: )","GM13358A-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,33.48968804,NA,300,25.41208791,4,100,25.4120879120879,8.51042896620879,9.25,NA,5,1,NA,8,8,4,2,300,15,4,3,1,4,1,3200,315,NA,4,1,2,2,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-11_600",2,600,6,41,"test"," (Operator: lizbethpino, Time: )","GM13358A-11","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,4,NA,34.03648773,NA,95,24.17582418,4,50,24.1758241758242,8.22860142923077,8.8,NA,5,2,NA,15,8,4,4,250,30,2,3,1,2,2,4850,491,NA,2,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-12_684",2,684,9,44,"test"," (Operator: lizbethpino, Time: )","GM13358A-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,3,NA,33.65980092,NA,115,36.67582418,4,100,36.6758241758242,12.3450094033516,13.35,NA,5,1,NA,19,8,4,3,220,60,4,3,1,3,1,4350,432,NA,4,1,3,3,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-1_618",2,618,7,42,"test"," (Operator: lizbethpino, Time: )","GM13358A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,31.14835841,NA,150,20.32967033,4,75,20.3296703296703,6.33235857785714,7.4,NA,5,2,NA,14,6,4,4,290,30,3,3,1,3,2,4000,345,NA,3,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-2_556",2,556,5,44,"test"," (Operator: lizbethpino, Time: )","GM13358A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,60,5,NA,36.84632336,NA,120,30.35714286,4,100,30.3571428571429,11.18549102,11.05,NA,5,1,NA,15,12,4,3,360,30,4,3,1,3,1,4950,571,NA,4,3,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-3_782",2,782,12,51,"test"," (Operator: lizbethpino, Time: )","GM13358A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,3,NA,30.93186047,NA,145,30.08241758,4,100,30.0824175824176,9.30505143259616,10.95,NA,5,1,NA,12,10,4,3,160,20,4,3,1,3,2,4700,400,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-4_545",2,545,5,33,"test"," (Operator: lizbethpino, Time: )","GM13358A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,35.72648409,NA,NA,17.99450549,4,100,17.9945054945055,6.42880414256868,6.55,NA,NA,NA,NA,13,NA,4,NA,NA,NA,4,3,1,3,2,3425,376,NA,4,1,3,NA,3
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-5_603",2,603,6,38,"test"," (Operator: lizbethpino, Time: )","GM13358A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,34.99182879,NA,160,7.005494505,4,100,7.00549450549451,2.45135064325549,2.55,NA,3,1,NA,4,2,4,5,160,20,3,3,1,4,1,2300,244,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-6_510",2,510,3,62,"test"," (Operator: lizbethpino, Time: )","GM13358A-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,34.69453234,NA,120,28.2967033,4,100,28.2967032967033,9.81740887642857,10.3,NA,5,1,NA,19,10,4,2,240,5,4,3,1,3,2,4800,502,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-7_620",2,620,7,44,"test"," (Operator: lizbethpino, Time: )","GM13358A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,4,NA,34.48967806,NA,100,29.3956044,4,100,29.3956043956044,10.1384493198352,10.7,NA,4,1,NA,21,6,4,4,210,5,4,3,1,2,2,3950,409,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-8_753",2,753,11,49,"test"," (Operator: lizbethpino, Time: )","GM13358A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,3,NA,36.15160858,NA,140,27.06043956,4,100,27.0604395604396,9.78278418991758,9.85,NA,4,1,NA,16,8,4,4,240,20,4,3,1,2,2,4200,470,NA,4,2,3,2,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13358A-9_673",2,673,9,33,"test"," (Operator: lizbethpino, Time: )","GM13358A-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,33.00056433,NA,220,7.142857143,4,100,7.14285714285714,2.35718316642857,2.6,NA,5,1,NA,6,4,4,4,220,20,4,3,1,4,2,2450,235,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13514A-10_628",2,628,7,52,"test"," (Operator: lizbethpino, Time: )","GM13514A-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,34.83989298,NA,200,30,4,100,30,10.451967894,10.92,NA,5,1,NA,12,8,4,3,200,40,4,1,1,3,3,4700,495,NA,4,2,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13514A-1_484",2,484,3,36,"test"," (Operator: lizbethpino, Time: )","GM13514A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,4,NA,38.07747553,NA,105,33.1043956,4,100,33.1043956043956,12.6053181356181,12.05,NA,5,1,NA,21,8,4,2,210,20,4,3,1,2,3,5000,607,NA,4,2,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13514A-2_718",2,718,10,51,"test"," (Operator: lizbethpino, Time: )","GM13514A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,31.94521989,NA,160,6.730769231,4,75,6.73076923076923,2.15015903105769,2.45,NA,5,1,NA,6,4,4,4,160,20,4,3,1,4,2,1150,104,NA,3,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13514A-3_777",2,777,12,56,"test"," (Operator: lizbethpino, Time: )","GM13514A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,4,NA,35.19489796,NA,20,38.04945055,4,100,38.0494505494505,13.3914652952198,13.85,NA,4,1,NA,16,8,4,3,200,10,4,3,1,3,3,4500,482,NA,4,1,3,2,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13514A-5_534",2,534,4,43,"test"," (Operator: lizbethpino, Time: )","GM13514A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,37.84542286,NA,205,37.63736264,4,100,37.6373626373626,14.2440190434615,13.7,NA,5,1,NA,20,10,4,2,205,30,4,3,1,2,2,3750,451,NA,4,1,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13514A-6_609",2,609,7,33,"test"," (Operator: lizbethpino, Time: )","GM13514A-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,3,NA,35.85468651,NA,80,15.52197802,4,75,15.521978021978,5.56535655993132,5.65,NA,2,1,NA,9,4,4,4,195,10,3,1,2,4,3,3550,392,NA,3,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13514A-7_627",2,627,7,51,"test"," (Operator: lizbethpino, Time: )","GM13514A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,3,NA,32.09172535,NA,135,58.24175824,4,100,58.2417582417582,18.690785093956,21.2,NA,5,1,NA,26,8,4,1,220,20,4,3,1,1,3,5000,456,NA,4,3,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13514A-8_713",2,713,10,56,"test"," (Operator: lizbethpino, Time: )","GM13514A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,2,NA,33.63345159,NA,80,35.71428571,4,100,35.7142857142857,12.0119469964286,13,NA,3,1,NA,18,4,4,4,190,5,4,3,1,2,2,4850,481,NA,4,2,3,2,1
